Easting,Northing,Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Elevation_shifted,Elevation_log,Annual_Rainfall_log,Elevation_log_scaled,Annual_Rainfall_log_scaled,Hydrology_Category_encoded,Hydrology_scaled,Runoff_Index,Cluster
144341,163266,Fine loamy,Luvisol: Well drained mineral soils,25.3,1072,Well Drained,31.8,3.459466289786131,6.9782137426306985,-1.348848711139075,-0.4235241192640313,3,1.0,-0.4235241192640313,3
185457,229777,Coarse loamy,Brown Earth: Well drained mineral soils,44.8,985,Well Drained,51.3,3.937690752176724,6.893656354602635,-0.7150869618343438,-0.7623196895347776,3,1.0,-0.7623196895347776,3
220933,197434,Peat,Peat soils,373.8,1402,Peat,380.3,5.940960414934214,7.246368080102461,1.9397242944776247,0.6508882272262416,1,0.3333333333333333,1.3175548938929085,2
169920,350075,Peat,Peat soils,44.0,1191,Poorly Drained,50.5,3.9219733362813143,7.083387847625295,-0.7359162957053682,-0.002123675017409818,0,0.0,0.9978763249825902,2
221377,199116,Loamy,Podzols: Well drained acid mineral soil,290.9,1381,Poorly Drained,297.4,5.6950780340260545,7.231287004327616,1.6138713528096358,0.5904629730102604,0,0.0,1.5904629730102604,2
172774,136699,Fine loamy,Luvisol: Well drained mineral soils,92.6,1002,Well Drained,99.1,4.596129441335942,6.910750787961936,0.1575017245859537,-0.6938275277795278,3,1.0,-0.6938275277795278,3
195648,230041,Coarse loamy,Brown Earth: Well drained mineral soils,45.8,937,Well Drained,52.3,3.9569963710708773,6.843749949006225,-0.6895024011019069,-0.9622793800894054,3,1.0,-0.9622793800894054,3
226381,136678,All,River alluvium,61.0,888,Poorly Drained,67.5,4.212127597878484,6.790097235513905,-0.35139252735022125,-1.1772493796141157,0,0.0,-0.1772493796141157,0
155162,255618,Peat,Peat soils,67.0,1139,Peat,73.5,4.297285406218791,7.038783541388542,-0.23853807128387838,-0.18083947644444387,1,0.3333333333333333,0.48582719022222287,0
235513,271960,Fine loamy,Surface-water Gley: Poorly drained mineral soil,73.2,982,Poorly Drained,79.7,4.378269585796169,6.890609120147166,-0.1312146711834288,-0.7745290252198699,0,0.0,0.22547097478013012,0
137524,190234,Fine loamy,Luvisol: Well drained mineral soils,15.0,1169,Poorly Drained,21.5,3.068052935133617,7.064759027791802,-1.8675649873951474,-0.0767636536892282,0,0.0,0.9232363463107718,1
122545,165908,Fine loamy,Brown Podzolic: Well drained acid mineral soil,91.7,1393,Well Drained,98.2,4.58700621536042,7.2399325913204695,0.14541126893538714,0.6251031936211096,3,1.0,0.6251031936211096,3
201960,412625,Peat,Peat soils,103.0,1889,Poorly Drained,109.5,4.695924549256556,7.5443321080536885,0.28975410216542896,1.8447388785306713,0,0.0,2.8447388785306713,2
93149,71554,Coarse loamy,Brown Earth: Well drained mineral soils,6.6,1801,Well Drained,13.1,2.5726122302071057,7.496652438168283,-2.524142374217615,1.653701036351988,3,1.0,1.653701036351988,3
144289,156378,Fine loamy,Luvisol: Well drained mineral soils,5.8,981,Well Drained,12.3,2.509599262378372,6.889591308354466,-2.607649622091112,-0.778607085514517,3,1.0,-0.778607085514517,3
268586,346455,All,River alluvium,46.0,970,AlluvMIN,52.5,3.960813169597578,6.878326468291325,-0.6844442305120262,-0.8237418514078748,2,0.6666666666666666,-0.49040851807454144,0
271879,322293,Fine loamy,Surface-water Gley: Poorly drained mineral soil,134.1,990,Well Drained,140.6,4.9459189793765646,6.898714534329988,0.621056492171342,-0.7420531117084646,3,1.0,-0.7420531117084646,3
192619,228732,Fine loamy,Luvisol: Well drained mineral soils,61.0,937,Well Drained,67.5,4.212127597878484,6.843749949006225,-0.35139252735022125,-0.9622793800894054,3,1.0,-0.9622793800894054,3
184640,159339,Fine loamy,Surface-water Gley: Poorly drained mineral soil,213.0,1430,Well Drained,219.5,5.391352232515226,7.266128779556451,1.2113620493075767,0.7300633010617926,3,1.0,0.7300633010617926,3
162776,295484,Fine loamy,Luvisol: Well drained mineral soils,79.6,1229,Poorly Drained,86.1,4.455509411433685,7.114769448366463,-0.028853435274834582,0.12361279304359714,0,0.0,1.123612793043597,2
117268,139078,Fine loamy,Surface-water Gley: Poorly drained mineral soil,173.0,1390,Poorly Drained,179.5,5.190175207928333,7.237778191923443,0.9447543931773157,0.6164711747126693,0,0.0,1.6164711747126694,2
141236,67484,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,81.4,1318,Well Drained,87.9,4.476199804691132,7.1846291527173145,-0.0014337174312656082,0.4035192438748054,3,1.0,0.4035192438748054,3
169863,81263,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,125.7,1231,Well Drained,132.2,4.884315927417586,7.116394144093465,0.5394177199160138,0.13012245149193233,3,1.0,0.13012245149193233,3
279228,273050,Fine loamy,Luvisol: Well drained mineral soils,47.4,901,Poorly Drained,53.9,3.9871304779149512,6.804614520062624,-0.6495675048990488,-1.1190830642611185,0,0.0,-0.11908306426111848,2
167755,317814,Fine loamy,Luvisol: Well drained mineral soils,135.0,1200,Well Drained,141.5,4.952299717083292,7.0909098220799835,0.6295124951759887,0.028014574097999057,3,1.0,0.028014574097999057,3
297292,213636,Fine loamy,Luvisol: Well drained mineral soils,194.0,969,Well Drained,200.5,5.300814246746624,6.877296071497429,1.0913775718251784,-0.8278703359499642,3,1.0,-0.8278703359499642,3
164059,61323,Fine loamy,Brown Earth: Well drained mineral soils,73.0,1229,Well Drained,79.5,4.375757021660286,7.114769448366463,-0.13454441938166523,0.12361279304359714,3,1.0,0.12361279304359714,3
205430,308934,Peat,Peat soils,77.4,1161,Peat,83.9,4.429625613473161,7.057897937411856,-0.06315565601885326,-0.10425394261799055,1,0.3333333333333333,0.5624127240486761,0
172517,344248,Peat,Peat soils,309.2,1563,Peat,315.7,5.754792395563946,7.355001921105257,1.6930071586981257,1.0861507746103785,1,0.3333333333333333,1.7528174412770452,2
111408,113863,All,River alluvium,203.0,1775,AlluvMIN,209.5,5.344723739362192,7.4821189235521155,1.1495681476732136,1.5954696920868532,2,0.6666666666666666,1.9288030254201867,1
63873,66154,Peat,Peat soils,87.0,2286,Poorly Drained,93.5,4.537961436294641,7.734996194022781,0.08041521076719416,2.6086715075117226,0,0.0,3.6086715075117226,1
117750,279399,Loamy,"Rendzinas: Well drained shallow soils with high lime content, derived from limestone",30.1,1283,Well Drained,36.6,3.6000482404073204,7.157735484249907,-1.1625440154299145,0.29576454664995844,3,1.0,0.29576454664995844,3
46328,105834,Peat,Lithosols: Stony mineral soils often overlying bedrock,549.8,2267,Poorly Drained,556.3,6.321307717081248,7.7266536648476425,2.443775405428868,2.5752455468085222,0,0.0,3.5752455468085222,2
284261,163445,Fine loamy,Luvisol: Well drained mineral soils,83.8,994,Poorly Drained,90.3,4.5031374604229395,6.902742737158593,0.03426511682204236,-0.7259133360329155,0,0.0,0.2740866639670845,0
175631,93712,Fine loamy,Brown Earth: Well drained mineral soils,203.5,1304,Well Drained,210.0,5.3471075307174685,7.173958319756794,1.1527272411494138,0.36076448261227073,3,1.0,0.36076448261227073,3
280521,271618,Fine loamy,Luvisol: Well drained mineral soils,53.8,886,Well Drained,60.3,4.09933210373314,6.787844982309579,-0.5008735248840923,-1.1862734687747258,3,1.0,-1.1862734687747258,3
171561,310079,Peat,Peat soils,78.2,1183,Peat,84.7,4.439115601658009,7.076653815443951,-0.05057915275332556,-0.029104880637703882,1,0.3333333333333333,0.6375617860289629,0
172586,269060,All,River alluvium,56.1,1083,AlluvMIN,62.6,4.136765278106052,6.988413181999592,-0.4512656191027489,-0.3826580878265502,2,0.6666666666666666,-0.04932475449321683,0
305217,183625,Peat,Lithosols: Stony mineral soils often overlying bedrock,354.0,1449,Poorly Drained,360.5,5.887491956725004,7.27931883541462,1.8688658038058972,0.7829118173249536,0,0.0,1.7829118173249536,2
247688,316746,Fine loamy,Surface-water Gley: Poorly drained mineral soil,74.6,1031,Well Drained,81.1,4.395682961121367,6.939253946041508,-0.1081377855882632,-0.5796240983538106,3,1.0,-0.5796240983538106,3
177283,102993,Coarse loamy,Brown Earth: Well drained mineral soils,39.0,995,Well Drained,45.5,3.817712325956905,6.903747257584598,-0.8740870617033398,-0.7218885301760439,3,1.0,-0.7218885301760439,3
179191,404736,Peat,Peat soils,6.0,1356,Peat,12.5,2.5257286443082556,7.213031659834869,-2.586274334729216,0.5173193957056228,1,0.3333333333333333,1.1839860623722895,1
212636,272348,Peat,Peat soils,61.9,1001,Peat,68.4,4.225372824628505,6.90975328164481,-0.3338394351619447,-0.6978242302491829,1,0.3333333333333333,-0.0311575635825162,0
146502,279657,Coarse loamy,Brown Earth: Well drained mineral soils,114.4,1273,Poorly Drained,120.9,4.794963757620747,7.149916836132109,0.42100473210785955,0.2644376169801757,0,0.0,1.2644376169801756,2
249897,196156,Fine loamy,Luvisol: Well drained mineral soils,116.5,889,Well Drained,123.0,4.812184355372417,6.7912214627261855,0.4438261413277373,-1.1727449453076517,3,1.0,-1.1727449453076517,3
129191,250832,Coarse loamy,Brown Earth: Well drained mineral soils,44.3,1210,Well Drained,50.8,3.927896354584436,7.099201743553092,-0.7280668803446698,0.06123776523050691,3,1.0,0.06123776523050691,3
269260,340880,Fine loamy,Surface-water Gley: Poorly drained mineral soil,63.5,973,Poorly Drained,70.0,4.248495242049359,6.881411303642535,-0.30319670383962705,-0.8113818604434231,0,0.0,0.1886181395565769,0
206577,300386,Fine loamy,Surface-water Gley: Poorly drained mineral soil,65.7,1111,Poorly Drained,72.2,4.279440045898781,7.013915474810528,-0.2621874402786107,-0.28047820694819253,0,0.0,0.7195217930518074,2
258518,293650,Fine loamy,Brown Earth: Well drained mineral soils,132.2,1047,Poorly Drained,138.7,4.932313327320786,6.954638864880987,0.6030257502803951,-0.5179814379861485,0,0.0,0.4820185620138515,2
240513,438420,Peat,Peat soils,296.0,1595,Peat,302.5,5.7120812774708964,7.3752557780097545,1.6364047156066561,1.1673017793914637,1,0.3333333333333333,1.8339684460581305,2
248923,323036,All,River alluvium,49.5,968,Well Drained,56.0,4.02535169073515,6.876264611890766,-0.5989152597663165,-0.8320030788574723,3,1.0,-0.8320030788574723,3
115829,292927,Coarse loamy,Brown Earth: Well drained mineral soils,43.8,1417,Poorly Drained,50.3,3.9180050771056933,7.257002707092073,-0.7411751878671455,0.6934979222462255,0,0.0,1.6934979222462254,2
229766,93637,Coarse loamy,Brown Earth: Well drained mineral soils,3.0,1036,Well Drained,9.5,2.2512917986064953,6.9440872082295275,-2.9499687692133385,-0.5602586962589089,3,1.0,-0.5602586962589089,3
137879,334948,Peat,Peat soils,58.4,1121,Peat,64.9,4.1728476237100445,7.022868086082641,-0.40344788440408647,-0.2446078340324466,1,0.3333333333333333,0.42205883263422017,0
207905,427190,Peat,Peat soils,25.0,1473,Peat,31.5,3.449987545831587,7.295735072749282,-1.3614103131111148,0.8486866552096193,1,0.3333333333333333,1.515353321876286,1
183516,343684,Clayey,Surface-water Gley: Poorly drained mineral soil,163.0,1713,Poorly Drained,169.5,5.1328529268205045,7.446585099157725,0.8687886657709176,1.453096534869621,0,0.0,2.453096534869621,2
99742,143638,Fine loamy,Surface-water Gley: Poorly drained mineral soil,13.6,1178,Poorly Drained,20.1,3.0007198150650303,7.072421900537371,-1.9567974698731336,-0.04606086825212857,0,0.0,0.9539391317478714,1
275145,324177,Fine loamy,Brown Earth: Well drained mineral soils,127.7,1014,Poorly Drained,134.2,4.8993312245375815,6.922643891475888,0.5593165785430453,-0.6461755025542331,0,0.0,0.35382449744576694,2
258553,292116,Fine loamy,Brown Earth: Well drained mineral soils,125.7,1035,Poorly Drained,132.2,4.884315927417586,6.943122422819428,0.5394177199160138,-0.5641242960701878,0,0.0,0.43587570392981223,2
198422,178783,Fine loamy,Luvisol: Well drained mineral soils,129.0,1008,Well Drained,135.5,4.908971640319756,6.9167150203536085,0.5720924343401196,-0.669930674275806,3,1.0,-0.669930674275806,3
70277,295078,Loamy,Podzols: Well drained acid mineral soil,83.0,1524,Poorly Drained,89.5,4.4942386252808095,7.329749689041512,0.02247203267436359,0.9849728106008222,0,0.0,1.9849728106008222,2
157748,212231,Fine loamy,Brown Earth: Well drained mineral soils,91.1,1269,Well Drained,97.6,4.580877493419047,7.146772179452637,0.13728924707320495,0.25183794026507106,3,1.0,0.25183794026507106,3
143584,328521,Peat,Peat soils,174.0,1396,Peat,180.5,5.195730777772936,7.242082359256962,0.9521168514787991,0.633716655684909,1,0.3333333333333333,1.3003833223515757,2
275010,290746,Fine loamy,Surface-water Gley: Poorly drained mineral soil,123.8,1027,Poorly Drained,130.3,4.869839484130799,6.93537044601511,0.5202329714502371,-0.5951840941953727,0,0.0,0.40481590580462734,2
182739,258867,All,River alluvium,47.7,1001,AlluvMIN,54.2,3.9926809084456005,6.90975328164481,-0.6422118574172903,-0.6978242302491829,2,0.6666666666666666,-0.36449089691584957,0
163844,158872,All,Lake alluvium,6.2,1040,Poorly Drained,12.7,2.5416019934645457,6.947937068614969,-2.56523835200611,-0.5448334841613496,0,0.0,0.4551665158386504,1
163738,196182,Peat,Peat soils,166.3,1318,Peat,172.8,5.152134856369956,7.1846291527173145,0.89434183245784,0.4035192438748054,1,0.3333333333333333,1.0701859105414722,2
143786,325665,Peat,Peat soils,179.3,1587,Peat,185.8,5.224670826379739,7.370230641807081,0.9904693350350061,1.1471675968537058,1,0.3333333333333333,1.8138342635203726,2
143375,329865,Peat,Peat soils,121.6,1288,Peat,128.1,4.852811208902689,7.161622002939187,0.4976664355556443,0.311336637349658,1,0.3333333333333333,0.9780033040163247,2
174730,91827,Fine loamy,Brown Earth: Well drained mineral soils,190.8,1283,Well Drained,197.3,5.2847254130285695,7.157735484249907,1.0700560205384542,0.29576454664995844,3,1.0,0.29576454664995844,3
163067,301425,Peat,Peat soils,152.6,1256,Poorly Drained,159.1,5.069532935343741,7.136483208590247,0.7848745381588128,0.21061318353931338,0,0.0,1.2106131835393135,2
183535,276974,Fine loamy,Luvisol: Well drained mineral soils,102.2,1119,Well Drained,108.7,4.688591794127164,7.02108396428914,0.2800364484619868,-0.2517562639279056,3,1.0,-0.2517562639279056,3
203488,327485,Clayey,Surface-water Gley: Poorly drained mineral soil,185.4,1600,Peat,191.9,5.256974403013654,7.3783837129967145,1.0332792973986387,1.179834457403292,1,0.3333333333333333,1.8465011240699587,2
275639,147796,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,61.9,864,Well Drained,68.4,4.225372824628505,6.762729506931879,-0.3338394351619447,-1.2869034906054009,3,1.0,-1.2869034906054009,3
125968,135853,Fine loamy,Brown Earth: Well drained mineral soils,84.7,1271,Well Drained,91.2,4.513054897080286,7.148345743900068,0.04740809151045385,0.2581427313277762,3,1.0,0.2581427313277762,3
302800,203695,Peat,Lithosols: Stony mineral soils often overlying bedrock,361.7,1457,Poorly Drained,368.2,5.908626268798978,7.284820912568604,1.8968738202160114,0.8049569562599316,0,0.0,1.8049569562599315,2
262039,272373,Fine loamy,Luvisol: Well drained mineral soils,112.8,1036,Well Drained,119.3,4.78164132910387,6.9440872082295275,0.4033493291206595,-0.5602586962589089,3,1.0,-0.5602586962589089,3
217051,418192,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,30.5,1282,Poorly Drained,37.0,3.6109179126442243,7.1569563646156364,-1.1481391009326656,0.29264285276894497,0,0.0,1.292642852768945,2
178928,136413,Fine loamy,Luvisol: Well drained mineral soils,128.5,1098,Well Drained,135.0,4.90527477843843,7.002155954403621,0.5671932084804989,-0.3275950055542011,3,1.0,-0.3275950055542011,3
79786,125534,Coarse loamy,Brown Earth: Well drained mineral soils,24.0,1078,Well Drained,30.5,3.417726683613366,6.983789965258135,-1.404163668661546,-0.40118190211333304,3,1.0,-0.40118190211333304,3
125433,167597,Fine loamy,Surface-water Gley: Poorly drained mineral soil,58.2,1404,Poorly Drained,64.7,4.169761201506855,7.247792581767846,-0.4075381317427696,0.6565957693503612,0,0.0,1.6565957693503612,2
281822,294294,Fine loamy,Surface-water Gley: Poorly drained mineral soil,74.5,935,Poorly Drained,81.0,4.394449154672439,6.841615476477592,-0.10977287411858914,-0.9708315581359346,0,0.0,0.02916844186406542,0
291403,279394,Fine loamy,Brown Earth: Well drained mineral soils,153.5,903,Well Drained,160.0,5.075173815233827,6.806829360392176,0.7923500526669743,-1.1102088770374046,3,1.0,-1.1102088770374046,3
280374,281135,Fine loamy,Luvisol: Well drained mineral soils,70.1,871,Well Drained,76.6,4.338597076746545,6.77078942390898,-0.18379023080434578,-1.2546098704703341,3,1.0,-1.2546098704703341,3
262835,225113,Peat,Peat soils,73.1,862,Peat,79.6,4.377014092850337,6.760414691083428,-0.1328784995070842,-1.296178249130197,1,0.3333333333333333,-0.6295115824635302,0
153216,197312,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,68.1,1123,Poorly Drained,74.6,4.312140507209715,7.024649030453636,-0.21885151082847132,-0.23747213509634152,0,0.0,0.7625278649036584,2
118630,277495,Fine loamy,Luvisol: Well drained mineral soils,28.9,1272,Well Drained,35.4,3.5667118201397288,7.149131598557407,-1.2067227425463258,0.2612914103845936,3,1.0,0.2612914103845936,3
270871,178418,Fine loamy,Luvisol: Well drained mineral soils,53.5,895,Well Drained,60.0,4.0943445622221,6.79794041297493,-0.5074832098361445,-1.1458241683746084,3,1.0,-1.1458241683746084,3
148521,334913,Coarse loamy,Brown Earth: Well drained mineral soils,10.0,1193,Well Drained,16.5,2.803360380906535,7.085064293952548,-2.2183459059544335,0.004593332244938837,3,1.0,0.004593332244938837,3
233515,144632,Fine loamy,Luvisol: Well drained mineral soils,80.3,957,Well Drained,86.8,4.463606621666305,6.86484777797086,-0.018122695789320624,-0.8777468376085973,3,1.0,-0.8777468376085973,3
170253,388358,Peat,Peat soils,360.0,2190,Peat,366.5,5.903998521326706,7.692113339595466,1.890740948386941,2.4368530365376952,1,0.3333333333333333,3.1035197032043618,2
167862,341964,Fine loamy,Luvisol: Well drained mineral soils,10.6,1290,Poorly Drained,17.1,2.8390784635086144,7.1631723908466425,-2.171010906823385,0.3175485671111698,0,0.0,1.3175485671111697,1
148189,302445,Peat,Peat soils,68.1,1220,Peat,74.6,4.312140507209715,7.107425474110705,-0.21885151082847132,0.09418773623829964,1,0.3333333333333333,0.7608544029049664,0
298353,170063,Fine loamy,Brown Podzolic: Well drained acid mineral soil,247.3,1117,Well Drained,253.8,5.536546555280287,7.0192966537150445,1.4037792408596559,-0.2589174702910996,3,1.0,-0.2589174702910996,3
137533,270063,Fine loamy,Luvisol: Well drained mineral soils,57.6,1258,Well Drained,64.1,4.160444363926624,7.138073034044347,-0.4198851690593438,0.21698312747814377,3,1.0,0.21698312747814377,3
166135,226181,Peat,Peat soils,89.5,1133,Peat,96.0,4.564348191467836,7.033506484287697,0.11538397006788624,-0.20198302890657216,1,0.3333333333333333,0.4646836377600946,0
187239,432737,Peat,Peat soils,39.0,1379,Peat,45.5,3.817712325956905,7.22983877815125,-0.8740870617033398,0.5846603740328661,1,0.3333333333333333,1.251327040699533,1
180587,384543,Peat,Peat soils,160.6,1911,Peat,167.1,5.118592435601348,7.555905093611346,0.849890105425806,1.8911082890952517,1,0.3333333333333333,2.5577749557619187,2
221002,156504,Fine loamy,Luvisol: Well drained mineral soils,124.2,915,Well Drained,130.7,4.872904620630176,6.82001636467413,0.5242950101422604,-1.057372587506033,3,1.0,-1.057372587506033,3
136444,133113,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,73.5,987,Poorly Drained,80.0,4.382026634673881,6.895682697747868,-0.1262356831637459,-0.7542007528284358,0,0.0,0.2457992471715642,0
288202,300000,Fine loamy,Brown Earth: Well drained mineral soils,26.9,805,Well Drained,33.4,3.5085558999826545,6.692083742506628,-1.283793241004162,-1.5699594435367075,3,1.0,-1.5699594435367075,3
88597,151632,Fine loamy,Surface-water Gley: Poorly drained mineral soil,25.4,1164,Well Drained,31.9,3.462606009790799,7.060476365999801,-1.34468783147069,-0.09392296853959174,3,1.0,-0.09392296853959174,3
292165,150072,Fine loamy,Brown Earth: Well drained mineral soils,152.4,1190,Well Drained,158.9,5.0682750735426705,7.0825485693553,0.7832075705356073,-0.0054864061368314595,3,1.0,-0.0054864061368314595,3
40966,109953,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,19.0,1633,Poorly Drained,25.5,3.2386784521643803,7.3987862754199485,-1.6414453832057656,1.2615812796782417,0,0.0,2.261581279678242,1
149976,116087,Fine loamy,Luvisol: Well drained mineral soils,103.8,1021,Well Drained,110.3,4.703203926259457,6.92951677076365,0.2994010170893238,-0.6186379790805114,3,1.0,-0.6186379790805114,3
177897,324735,Peat,Peat soils,98.0,1269,Peat,104.5,4.6491870714048655,7.146772179452637,0.22781576974866202,0.25183794026507106,1,0.3333333333333333,0.9185046069317377,2
205242,323558,Peat,Peat soils,399.0,1806,Peat,405.5,6.005120873555468,7.499423290592229,2.0247522419998667,1.6648029938390754,1,0.3333333333333333,2.331469660505742,2
101476,157050,Fine loamy,Brown Earth: Well drained mineral soils,44.7,1170,Well Drained,51.2,3.9357395320454622,7.065613363597717,-0.7176727950171244,-0.07334059163258541,3,1.0,-0.07334059163258541,3
103471,131910,Fine loamy,Surface-water Gley: Poorly drained mineral soil,62.3,1240,Poorly Drained,68.8,4.231203744939298,7.123672785204607,-0.326112071660397,0.15928573838564686,0,0.0,1.159285738385647,2
258867,444061,Loamy,Brown Podzolic: Well drained acid mineral soil,165.0,1285,Well Drained,171.5,5.144583266605995,7.1592919047975645,0.8843341705433593,0.30200064735413185,3,1.0,0.30200064735413185,3
152740,279402,Peat,Peat soils,100.8,1261,Poorly Drained,107.3,4.675628649636653,7.140453043101158,0.2628571827093992,0.22651909523277902,0,0.0,1.2265190952327791,2
211636,167112,Fine loamy,Luvisol: Well drained mineral soils,105.5,948,Well Drained,112.0,4.718498871295094,6.855408798609928,0.31967047606440246,-0.9155659385758539,3,1.0,-0.9155659385758539,3
176921,162746,Peat,Peat soils,206.0,1311,Poorly Drained,212.5,5.358941988364472,7.179307969504034,1.1684107269814532,0.3821988915874316,0,0.0,1.3821988915874317,2
312323,281598,All,River alluvium,30.5,838,AlluvMIN,37.0,3.6109179126442243,6.732210706467206,-1.1481391009326656,-1.4091829820671813,2,0.6666666666666666,-1.0758496487338478,0
119755,197992,Loamy,"Rendzinas: Well drained shallow soils with high lime content, derived from limestone",126.0,1649,Well Drained,132.5,4.886582645426277,7.408530566894626,0.5424216632174229,1.3006236728272846,3,1.0,1.3006236728272846,3
67868,242740,Peat,Peat soils,20.0,1463,Peat,26.5,3.2771447329921766,7.288927694521257,-1.5904683643707065,0.8214115744319702,1,0.3333333333333333,1.4880782410986368,1
168887,306531,Fine loamy,Surface-water Gley: Poorly drained mineral soil,68.7,1178,Well Drained,75.2,4.320151230955794,7.072421900537371,-0.20823538661530802,-0.04606086825212857,3,1.0,-0.04606086825212857,3
295527,295959,Fine loamy,Brown Earth: Well drained mineral soils,26.5,802,Well Drained,33.0,3.4965075614664802,6.688354713946762,-1.2997601701237134,-1.5849005194965813,3,1.0,-1.5849005194965813,3
223993,276081,Fine loamy,Luvisol: Well drained mineral soils,93.7,1031,Well Drained,100.2,4.607168188650764,6.939253946041508,0.1721307039848794,-0.5796240983538106,3,1.0,-0.5796240983538106,3
273476,158376,Coarse loamy,Brown Earth: Well drained mineral soils,86.1,846,Well Drained,92.6,4.528289141652134,6.741700694652055,0.06759710785839754,-1.3711595043566178,3,1.0,-1.3711595043566178,3
180745,166131,Loamy,Podzols: Well drained acid mineral soil,361.4,1494,Poorly Drained,367.9,5.907811162110729,7.3098814858247865,1.895793608973717,0.905367002095577,0,0.0,1.905367002095577,2
148637,250237,All,River alluvium,41.7,1110,AlluvMIN,48.2,3.8753590210565547,7.01301578963963,-0.7976914081950276,-0.28408297002858873,2,0.6666666666666666,0.04925036330474464,0
257924,127338,Coarse loamy,Brown Earth: Well drained mineral soils,165.5,1222,Poorly Drained,172.0,5.147494476813453,7.109062135687172,0.8881922200970128,0.10074533818262175,0,0.0,1.1007453381826218,2
278561,282838,Fine loamy,Luvisol: Well drained mineral soils,71.9,894,Well Drained,78.4,4.361823927356363,6.796823718274855,-0.15300910053816824,-1.1502984222104133,3,1.0,-1.1502984222104133,3
229499,394429,All,River alluvium,1.5,1091,AlluvMIN,8.0,2.0794415416798357,6.9957661563048505,-3.1777114465825957,-0.35319697057787763,2,0.6666666666666666,-0.019863637244544263,1
197036,253668,Peat,Peat soils,39.8,977,Peat,46.3,3.835141961092188,6.885509670034818,-0.8509886279723227,-0.7949609608457315,1,0.3333333333333333,-0.1282942941790648,0
313200,182647,Fine loamy,Brown Podzolic: Well drained acid mineral soil,203.5,1346,Well Drained,210.0,5.3471075307174685,7.205635176410364,1.1527272411494138,0.48768395073454734,3,1.0,0.48768395073454734,3
266004,293567,Fine loamy,Brown Earth: Well drained mineral soils,167.4,1058,Poorly Drained,173.9,5.158480421360237,6.9650803456014065,0.9027512232039018,-0.4761456209435103,0,0.0,0.5238543790564897,2
198164,162009,Fine loamy,Brown Earth: Well drained mineral soils,205.3,1345,Poorly Drained,211.8,5.355642433167306,7.204892510204673,1.1640380274686974,0.48470831458322505,0,0.0,1.4847083145832252,2
193667,370380,Coarse loamy,Groundwater Gley: Poorly drained mineral soil,66.7,1391,Poorly Drained,73.2,4.293195420967266,7.238496840894365,-0.2439582795991936,0.6193505811561052,0,0.0,1.6193505811561053,2
199772,192853,Fine loamy,Luvisol: Well drained mineral soils,90.0,942,Well Drained,96.5,4.56954300834494,6.849066282633458,0.12226834443655299,-0.9409784586088342,3,1.0,-0.9409784586088342,3
112286,132691,Peat,Peat soils,202.9,1307,Peat,209.4,5.3442462984364365,7.176254532017144,1.1489354242972827,0.36996470225422307,1,0.3333333333333333,1.0366313689208897,2
148381,153729,All,River alluvium,-0.9,976,AlluvMIN,5.6,1.7227665977411035,6.884486652042782,-3.650391023185167,-0.799059880787462,2,0.6666666666666666,-0.46572654745412867,1
112334,58695,Peat,Peat soils,293.0,2092,Poorly Drained,299.5,5.702114417555504,7.646353722445999,1.6231962432849385,2.2535082579314847,0,0.0,3.2535082579314847,2
256547,98793,Fine loamy,Brown Earth: Well drained mineral soils,27.0,940,Poorly Drained,33.5,3.5115454388310208,6.846943139585379,-1.2798313872740457,-0.9494852428948076,0,0.0,0.050514757105192376,2
158664,54020,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,93.0,1238,Well Drained,99.5,4.600157644164547,7.122059881629142,0.1628400564196054,0.15282332747886743,3,1.0,0.15282332747886743,3
281976,145357,Sandy,Brown Podzolic: Well drained acid mineral soil,446.1,1248,Poorly Drained,452.6,6.115008733199437,7.130098510125578,2.1703799286455436,0.18503165118844805,0,0.0,1.185031651188448,2
211471,159136,Fine loamy,Luvisol: Well drained mineral soils,111.1,935,Well Drained,117.6,4.767289035464526,6.841615476477592,0.3843291086201523,-0.9708315581359346,3,1.0,-0.9708315581359346,3
222775,208361,Fine loamy,Luvisol: Well drained mineral soils,139.3,1097,Poorly Drained,145.8,4.982235819574558,7.001245622069476,0.6691849882713635,-0.331242428558567,0,0.0,0.668757571441433,2
154082,53815,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,87.5,1267,Well Drained,94.0,4.543294782270004,7.145196134997171,0.08748316931138156,0.24552321256931442,3,1.0,0.24552321256931442,3
75460,274372,Coarse loamy,Brown Podzolic: Well drained acid mineral soil,101.0,1234,Well Drained,107.5,4.677490847567717,7.118826249062078,0.2653250401929821,0.13986715161826702,3,1.0,0.13986715161826702,3
104993,170208,Fine loamy,Brown Earth: Well drained mineral soils,46.0,1254,Poorly Drained,52.5,3.960813169597578,7.134890851565884,-0.6844442305120262,0.20423309637336645,0,0.0,1.2042330963733665,2
